date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:03:15	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2023%20Oct%202021%2012:03:15%20GMT	https://www.facebook.com/sharer.php?s=100&p%5Btitle%5D=Chicken+Doro+Wat&p%5Bsummary%5D=Chicken%2C+Potato%2C+Salad&p%5Burl%5D=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fmenu-item%2Fchicken-doro-wat%2F&p%5Bimages%5D%5B0%5D=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fwp-content%2Fuploads%2F2015%2F11%2Fsingle-food-6.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/www.facebook.com/sharer.3498f96.delayed	(from https://piquant.qodeinteractive.com/menu-item/chicken-doro-wat/)
07:03:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Oct%202021%2012:03:15%20UTC	http://twitter.com/home?status=Chicken%252C%2BPotato%252C%2BSaladhttps://piquant.qodeinteractive.com/menu-item/chicken-doro-wat/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/twitter.com/home.34a0f56.delayed	(from https://piquant.qodeinteractive.com/menu-item/chicken-doro-wat/)
07:03:16	230/230	---M-Z	302	error ('Found')	text/html	date:Sat,%2023%20Oct%202021%2012:03:16%20GMT	https://twitter.com/home?status=Chicken%252C%2BPotato%252C%2BSaladhttps://piquant.qodeinteractive.com/menu-item/chicken-doro-wat/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/twitter.com/home.34b0f56.delayed	(from https://piquant.qodeinteractive.com/menu-item/chicken-doro-wat/)
07:03:16	715/715	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2023%20Oct%202021%2012:03:16%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fmenu-item%2Fchicken-doro-wat%2F&description=Chicken%20Doro%20Wat&media=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fwp-content%2Fuploads%2F2015%2F11%2Fsingle-food-6.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/pinterest.com/pin/create/button/index615f.html	(from https://piquant.qodeinteractive.com/menu-item/chicken-doro-wat/)
07:03:17	2454/2454	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Oct%202021%2012:03:17%20GMT	https://piquant.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fmenu-item%2Fkung-pao-chicken%2F	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-json/oembed/1.0/embed7580.json	(from https://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/)
07:03:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Oct%202021%2012:03:17%20GMT	https://piquant.qodeinteractive.com/?p=2027	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/index9a2a.html	(from https://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/)
07:03:18	136247/136247	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Oct%202021%2012:03:18%20GMT	https://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/feed/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/menu-item/kung-pao-chicken/feed/index.html	(from https://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/)
07:03:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Oct%202021%2012:03:18%20GMT	http://www.facebook.com/sharer.php?s=100&p[title]=Kung+Pao+Chicken&p[summary]=Chicken%2C+Potato%2C+Salad&p[url]=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fmenu-item%2Fkung-pao-chicken%2F&p[images][0]=https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-7.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/www.facebook.com/sharer.34e7ee7.delayed	(from https://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/)
07:03:18	2860/2860	---MCZ	200	added ('OK')	text/xml	date:Sat,%2023%20Oct%202021%2012:03:18%20GMT	https://piquant.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fmenu-item%2Fkung-pao-chicken%2F&format=xml	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-json/oembed/1.0/embedcaa3	(from https://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/)
07:03:19	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2023%20Oct%202021%2012:03:19%20GMT	https://www.facebook.com/sharer.php?s=100&p%5Btitle%5D=Kung+Pao+Chicken&p%5Bsummary%5D=Chicken%2C+Potato%2C+Salad&p%5Burl%5D=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fmenu-item%2Fkung-pao-chicken%2F&p%5Bimages%5D%5B0%5D=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fwp-content%2Fuploads%2F2015%2F11%2Fsingle-food-7.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/www.facebook.com/sharer.34f2752.delayed	(from https://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/)
07:03:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Oct%202021%2012:03:19%20UTC	http://twitter.com/home?status=Chicken%252C%2BPotato%252C%2BSaladhttps://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/twitter.com/home.3500b83.delayed	(from https://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/)
07:03:20	230/230	---M-Z	302	error ('Found')	text/html	date:Sat,%2023%20Oct%202021%2012:03:20%20GMT	https://twitter.com/home?status=Chicken%252C%2BPotato%252C%2BSaladhttps://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/twitter.com/home.3510b83.delayed	(from https://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/)
07:03:20	267/267	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2023%20Oct%202021%2012:03:20%20GMT	http://pinterest.com/robots.txt		(from https://piquant.qodeinteractive.com/menu-item/masala-spiced-chickpeas/)
07:03:20	715/715	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2023%20Oct%202021%2012:03:20%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fmenu-item%2Fkung-pao-chicken%2F&description=Kung%20Pao%20Chicken&media=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fwp-content%2Fuploads%2F2015%2F11%2Fsingle-food-7.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/pinterest.com/pin/create/button/index639d.html	(from https://piquant.qodeinteractive.com/menu-item/kung-pao-chicken/)
07:03:21	747/747	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2023%20Oct%202021%2012:03:20%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fmenu-item%2Fmasala-spiced-chickpeas%2F%26description=Masala-Spiced%20Chickpeas%26media=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fwp-content%2Fuploads%2F2015%2F11%2Fsingle-food-1.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/pinterest.com/pin/create/button/indexdacd.html	(from http://pinterest.com/pin/create/button/?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fmenu-item%2Fmasala-spiced-chickpeas%2F&description=Masala-Spiced%20Chickpeas&media=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fwp-content%2Fuploads%2F2015%2F11%2Fsingle-food-1.jpg)
07:03:21	2478/2478	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Oct%202021%2012:03:21%20GMT	https://piquant.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fspicy-grilled-chorizo%2F	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-json/oembed/1.0/embed79df.json	(from https://piquant.qodeinteractive.com/spicy-grilled-chorizo/)
07:03:22	2841/2841	---MC-	200	added ('OK')	application/rss+xml	etag:%224ebd07f771e32a6ea3a16eaf202d1865-gzip%22	https://piquant.qodeinteractive.com/spicy-grilled-chorizo/feed/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/spicy-grilled-chorizo/feed/index.html	(from https://piquant.qodeinteractive.com/spicy-grilled-chorizo/)
07:03:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Oct%202021%2012:03:21%20GMT	https://piquant.qodeinteractive.com/?p=425	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/index27ac.html	(from https://piquant.qodeinteractive.com/spicy-grilled-chorizo/)
07:03:22	0/-1	---M--	301	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Spicy+Grilled+Chorizo&p[summary]=Interdum+et+malesuada+fames+ac+ante+ipsum+primis+in+faucibus.+Quisque+at+tellus+felis.+Sed+fringilla%2C+tellus+non+congue+porttitor%2C+dui+eros+faucibus+augue%2C+id+lobortis+tellus+felis+ut+ligula.+Cras+scelerisque+ligula+sed+finibus+fringilla.+Nulla+mollis+ex+nunc%2C+at+pellentesque+elit+finibus+ac.+Quisque+vitae+dui+vulputate%2C+convallis+nisi+interdum%2C+bibendum+mauris.+Nulla+a+dolor+eget+ex+mollis+venenatis.+Donec+ultricies+eros+vel+nibh+ullamcorper+commodo.+Nunc+pretium+id+leo+ut+efficitur.+Vestibulum+luctus+fermentum+venenatis.&p[url]=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fspicy-grilled-chorizo%2F&p[images][0]=https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/b-grilled-chorizo-with-spicy-sauce.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/www.facebook.com/sharer.354a321.delayed	(from https://piquant.qodeinteractive.com/spicy-grilled-chorizo/)
07:03:22	0/-1	---M--	302	error ('')			https://www.facebook.com/sharer.php?s=100&p%5Btitle%5D=Spicy+Grilled+Chorizo&p%5Bsummary%5D=Interdum+et+malesuada+fames+ac+ante+ipsum+primis+in+faucibus.+Quisque+at+tellus+felis.+Sed+fringilla%2C+tellus+non+congue+porttitor%2C+dui+eros+faucibus+augue%2C+id+lobortis+tellus+felis+ut+ligula.+Cras+scelerisque+ligula+sed+finibus+fringilla.+Nulla+mollis+ex+nunc%2C+at+pellentesque+elit+finibus+ac.+Quisque+vitae+dui+vulputate%2C+convallis+nisi+interdum%2C+bibendum+mauris.+Nulla+a+dolor+eget+ex+mollis+venenatis.+Donec+ultricies+eros+vel+nibh+ullamcorper+commodo.+Nunc+pretium+id+leo+ut+efficitur.+Vestibulum+luctus+fermentum+venenatis.&p%5Burl%5D=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fspicy-grilled-chorizo%2F&p%5Bimages%5D%5B0%5D=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fwp-content%2Fuploads%2F2015%2F11%2Fb-grilled-chorizo-with-spicy-sauce.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/www.facebook.com/sharer.355ab49.delayed	(from https://piquant.qodeinteractive.com/spicy-grilled-chorizo/)
07:03:22	0/-1	---M--	301	error ('')			http://twitter.com/home?status=https://piquant.qodeinteractive.com/spicy-grilled-chorizo/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/twitter.com/home.356769e.delayed	(from https://piquant.qodeinteractive.com/spicy-grilled-chorizo/)
07:03:22	0/-1	---M--	302	error ('')			https://twitter.com/home?status=https://piquant.qodeinteractive.com/spicy-grilled-chorizo/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/twitter.com/home.357769e.delayed	(from https://piquant.qodeinteractive.com/spicy-grilled-chorizo/)
07:03:23	2886/2886	---MCZ	200	added ('OK')	text/xml	date:Sat,%2023%20Oct%202021%2012:03:22%20GMT	https://piquant.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fspicy-grilled-chorizo%2F&format=xml	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-json/oembed/1.0/embedc9c7	(from https://piquant.qodeinteractive.com/spicy-grilled-chorizo/)
07:03:24	162049/162049	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Oct%202021%2012:03:24%20GMT	https://piquant.qodeinteractive.com/spicy-grilled-chorizo/?replytocom=178	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/spicy-grilled-chorizo/index28d0.html	(from https://piquant.qodeinteractive.com/spicy-grilled-chorizo/)
07:03:24	162045/162045	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Oct%202021%2012:03:24%20GMT	https://piquant.qodeinteractive.com/spicy-grilled-chorizo/?replytocom=180	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/spicy-grilled-chorizo/index4106.html	(from https://piquant.qodeinteractive.com/spicy-grilled-chorizo/)
07:03:26	57352/57352	---M--	200	added ('OK')	image/jpeg	etag:%22e008-59e74c0d16c7d%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/b-tenderloin-steak.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/b-tenderloin-steak.jpg	(from https://piquant.qodeinteractive.com/author/dora-hall/)
07:03:26	40554/40554	---MC-	200	added ('OK')	application/rss+xml	etag:%2246d6efdaae4e7950169417034f02baed-gzip%22	https://piquant.qodeinteractive.com/author/dora-hall/feed/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/author/dora-hall/feed/index.html	(from https://piquant.qodeinteractive.com/author/dora-hall/)
07:03:26	147057/147057	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Jun%202021%2006:17:20%20GMT	https://piquant.qodeinteractive.com/saffron-and-nougat-ice-cream-3/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/saffron-and-nougat-ice-cream-3/index.html	(from https://piquant.qodeinteractive.com/author/dora-hall/)
07:03:26	162049/162049	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Oct%202021%2012:03:24%20GMT	https://piquant.qodeinteractive.com/spicy-grilled-chorizo/?replytocom=179	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/spicy-grilled-chorizo/index21fc.html	(from https://piquant.qodeinteractive.com/spicy-grilled-chorizo/)
07:03:26	146682/146682	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2008:58:06%20GMT	https://piquant.qodeinteractive.com/tenderloin-steak-2/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/tenderloin-steak-2/index.html	(from https://piquant.qodeinteractive.com/author/dora-hall/)
07:03:28	51663/51663	---M--	200	added ('OK')	image/jpeg	etag:%22c9cf-59e74c0d12246%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/b-grilled-duck-breasts.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/b-grilled-duck-breasts.jpg	(from https://piquant.qodeinteractive.com/author/dora-hall/)
07:03:31	146943/146943	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:51:46%20GMT	https://piquant.qodeinteractive.com/carne-asada-tacos-2/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/carne-asada-tacos-2/index.html	(from https://piquant.qodeinteractive.com/author/dora-hall/)
07:03:34	146715/146715	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2011:07:24%20GMT	https://piquant.qodeinteractive.com/grilled-duck-breasts/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/grilled-duck-breasts/index.html	(from https://piquant.qodeinteractive.com/author/dora-hall/)
07:03:34	40503/40503	---MC-	200	added ('OK')	application/rss+xml	etag:%2246d6efdaae4e7950169417034f02baed-gzip%22	https://piquant.qodeinteractive.com/category/original/italian/feed/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/category/original/italian/feed/index.html	(from https://piquant.qodeinteractive.com/category/original/italian/)
07:03:36	149060/149060	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jun%202021%2008:28:10%20GMT	https://piquant.qodeinteractive.com/author/dora-hall/page/2/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/author/dora-hall/page/2/index.html	(from https://piquant.qodeinteractive.com/author/dora-hall/)
07:03:37	146552/146552	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2020:15:17%20GMT	https://piquant.qodeinteractive.com/wasabi-wednesday-2/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wasabi-wednesday-2/index.html	(from https://piquant.qodeinteractive.com/author/dora-hall/)
07:03:37	148796/148796	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2007:25:39%20GMT	https://piquant.qodeinteractive.com/category/original/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/category/original/index.html	(from https://piquant.qodeinteractive.com/category/original/italian/)
07:03:37	125336/125336	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2001:29:12%20GMT	https://piquant.qodeinteractive.com/category/original/italian/page/2/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/category/original/italian/page/2/index.html	(from https://piquant.qodeinteractive.com/category/original/italian/)
07:03:37	761/761	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2023%20Oct%202021%2012:03:37%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fspicy-grilled-chorizo%2F%26description=Spicy%20Grilled%20Chorizo%26media=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fwp-content%2Fuploads%2F2015%2F11%2Fb-grilled-chorizo-with-spicy-sauce.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/pinterest.com/pin/create/button/index2e07.html	(from http://pinterest.com/pin/create/button/?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fspicy-grilled-chorizo%2F&description=Spicy%20Grilled%20Chorizo&media=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fwp-content%2Fuploads%2F2015%2F11%2Fb-grilled-chorizo-with-spicy-sauce.jpg)
07:03:38	2419/2419	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Oct%202021%2012:03:37%20GMT	https://piquant.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fhibachi-steak%2F	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-json/oembed/1.0/embedf4e3.json	(from https://piquant.qodeinteractive.com/hibachi-steak/)
07:03:38	2793/2793	---MC-	200	added ('OK')	application/rss+xml	etag:%224ebd07f771e32a6ea3a16eaf202d1865-gzip%22	https://piquant.qodeinteractive.com/hibachi-steak/feed/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/hibachi-steak/feed/index.html	(from https://piquant.qodeinteractive.com/hibachi-steak/)
07:03:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Oct%202021%2012:03:38%20GMT	https://piquant.qodeinteractive.com/?p=427	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/indexa942.html	(from https://piquant.qodeinteractive.com/hibachi-steak/)
07:03:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Oct%202021%2012:03:39%20GMT	http://www.facebook.com/sharer.php?s=100&p[title]=Hibachi+Steak&p[summary]=Interdum+et+malesuada+fames+ac+ante+ipsum+primis+in+faucibus.+Quisque+at+tellus+felis.+Sed+fringilla%2C+tellus+non+congue+porttitor%2C+dui+eros+faucibus+augue%2C+id+lobortis+tellus+felis+ut+ligula.+Cras+scelerisque+ligula+sed+finibus+fringilla.+Nulla+mollis+ex+nunc%2C+at+pellentesque+elit+finibus+ac.+Quisque+vitae+dui+vulputate%2C+convallis+nisi+interdum%2C+bibendum+mauris.+Nulla+a+dolor+eget+ex+mollis+venenatis.+Donec+ultricies+eros+vel+nibh+ullamcorper+commodo.+Nunc+pretium+id+leo+ut+efficitur.+Vestibulum+luctus+fermentum+venenatis.&p[url]=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fhibachi-steak%2F&p[images][0]=https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/b-hibachi-steak.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/www.facebook.com/sharer.35c13cd.delayed	(from https://piquant.qodeinteractive.com/hibachi-steak/)
07:03:39	0/-1	---M--	302	error ('')			https://www.facebook.com/sharer.php?s=100&p%5Btitle%5D=Hibachi+Steak&p%5Bsummary%5D=Interdum+et+malesuada+fames+ac+ante+ipsum+primis+in+faucibus.+Quisque+at+tellus+felis.+Sed+fringilla%2C+tellus+non+congue+porttitor%2C+dui+eros+faucibus+augue%2C+id+lobortis+tellus+felis+ut+ligula.+Cras+scelerisque+ligula+sed+finibus+fringilla.+Nulla+mollis+ex+nunc%2C+at+pellentesque+elit+finibus+ac.+Quisque+vitae+dui+vulputate%2C+convallis+nisi+interdum%2C+bibendum+mauris.+Nulla+a+dolor+eget+ex+mollis+venenatis.+Donec+ultricies+eros+vel+nibh+ullamcorper+commodo.+Nunc+pretium+id+leo+ut+efficitur.+Vestibulum+luctus+fermentum+venenatis.&p%5Burl%5D=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fhibachi-steak%2F&p%5Bimages%5D%5B0%5D=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fwp-content%2Fuploads%2F2015%2F11%2Fb-hibachi-steak.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/www.facebook.com/sharer.35d90e5.delayed	(from https://piquant.qodeinteractive.com/hibachi-steak/)
07:03:39	0/-1	---M--	301	error ('')			http://twitter.com/home?status=https://piquant.qodeinteractive.com/hibachi-steak/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/twitter.com/home.35e2a7f.delayed	(from https://piquant.qodeinteractive.com/hibachi-steak/)
07:03:39	0/-1	---M--	302	error ('')			https://twitter.com/home?status=https://piquant.qodeinteractive.com/hibachi-steak/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/twitter.com/home.35f2a7f.delayed	(from https://piquant.qodeinteractive.com/hibachi-steak/)
07:03:39	2827/2827	---MCZ	200	added ('OK')	text/xml	date:Sat,%2023%20Oct%202021%2012:03:38%20GMT	https://piquant.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fhibachi-steak%2F&format=xml	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-json/oembed/1.0/embeddd3f	(from https://piquant.qodeinteractive.com/hibachi-steak/)
